relative_path,type,encoding,description,session_id,subject_id,gesture_id,trial_id,ok,sig_len,fs,n_sig,units,error,scan_batch
Session1/session1_participant43/session1_participant43_gesture16_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,43,16,5,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant43/session1_participant43_gesture16_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,43,16,6,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant43/session1_participant43_gesture16_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,43,16,7,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant43/session1_participant43_gesture17_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,43,17,1,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant43/session1_participant43_gesture17_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,43,17,2,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant43/session1_participant43_gesture17_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,43,17,3,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant43/session1_participant43_gesture17_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,43,17,4,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant43/session1_participant43_gesture17_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,43,17,5,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant43/session1_participant43_gesture17_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,43,17,6,True,10240,2048,32,mV,,sample_full_grid
Session1/session1_participant43/session1_participant43_gesture17_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",1,43,17,7,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture1_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,1,1,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture1_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,1,2,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture1_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,1,3,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture1_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,1,4,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture1_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,1,5,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture1_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,1,6,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture1_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,1,7,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture2_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,2,1,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture2_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,2,2,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture2_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,2,3,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture2_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,2,4,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture2_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,2,5,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture2_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,2,6,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture2_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,2,7,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture3_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,3,1,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture3_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,3,2,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture3_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,3,3,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture3_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,3,4,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture3_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,3,5,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture3_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,3,6,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture3_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,3,7,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture4_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,4,1,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture4_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,4,2,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture4_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,4,3,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture4_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,4,4,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture4_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,4,5,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture4_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,4,6,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture4_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,4,7,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture5_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,5,1,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture5_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,5,2,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture5_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,5,3,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture5_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,5,4,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture5_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,5,5,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture5_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,5,6,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture5_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,5,7,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture6_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,6,1,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture6_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,6,2,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture6_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,6,3,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture6_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,6,4,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture6_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,6,5,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture6_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,6,6,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture6_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,6,7,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture7_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,7,1,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture7_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,7,2,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture7_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,7,3,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture7_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,7,4,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture7_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,7,5,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture7_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,7,6,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture7_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,7,7,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture8_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,8,1,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture8_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,8,2,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture8_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,8,3,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture8_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,8,4,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture8_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,8,5,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture8_trial6,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,8,6,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture8_trial7,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,8,7,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture9_trial1,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,9,1,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture9_trial2,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,9,2,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture9_trial3,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,9,3,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture9_trial4,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,9,4,True,10240,2048,32,mV,,sample_full_grid
Session2/session2_participant1/session2_participant1_gesture9_trial5,wfdb_header_only_scan,binary(wfdb),"full grid scan (3 participant mẫu: 1, 22, 43 x mọi session/gesture/trial)",2,1,9,5,True,10240,2048,32,mV,,sample_full_grid
